STATION_ID,TIME_TAG UTC (Z+0),VEGA
VANCOUVER HARBOUR,2019-09-16 20:23,2.1250
VANCOUVER HARBOUR,2019-09-16 20:24,2.1280
VANCOUVER HARBOUR,2019-09-16 20:25,2.1250
VANCOUVER HARBOUR,2019-09-16 20:26,2.12
VANCOUVER HARBOUR,2019-09-16 20:27,2.1170
VANCOUVER HARBOUR,2019-09-16 20:28,2.1150
VANCOUVER HARBOUR,2019-09-16 20:29,2.1120
VANCOUVER HARBOUR,2019-09-16 20:30,2.1150
VANCOUVER HARBOUR,2019-09-16 20:31,2.1090
VANCOUVER HARBOUR,2019-09-16 20:32,2.1030
VANCOUVER HARBOUR,2019-09-16 20:33,2.1030
VANCOUVER HARBOUR,2019-09-16 20:34,2.1020
VANCOUVER HARBOUR,2019-09-16 20:35,2.1020
VANCOUVER HARBOUR,2019-09-16 20:36,2.0990
VANCOUVER HARBOUR,2019-09-16 20:37,2.0980
VANCOUVER HARBOUR,2019-09-16 20:38,2.0910
VANCOUVER HARBOUR,2019-09-16 20:39,2.0820
VANCOUVER HARBOUR,2019-09-16 20:40,2.0920
VANCOUVER HARBOUR,2019-09-16 20:41,2.0930
VANCOUVER HARBOUR,2019-09-16 20:42,2.0870
VANCOUVER HARBOUR,2019-09-16 20:43,2.0860
VANCOUVER HARBOUR,2019-09-16 20:44,2.0840
VANCOUVER HARBOUR,2019-09-16 20:45,2.0870
VANCOUVER HARBOUR,2019-09-16 20:46,2.0830
VANCOUVER HARBOUR,2019-09-16 20:47,2.0860
VANCOUVER HARBOUR,2019-09-16 20:48,2.0910
VANCOUVER HARBOUR,2019-09-16 20:49,2.0840
VANCOUVER HARBOUR,2019-09-16 20:50,2.0830
VANCOUVER HARBOUR,2019-09-16 20:51,2.0790
VANCOUVER HARBOUR,2019-09-16 20:52,2.0840
VANCOUVER HARBOUR,2019-09-16 20:53,2.0770
VANCOUVER HARBOUR,2019-09-16 20:54,2.0790
VANCOUVER HARBOUR,2019-09-16 20:55,2.0840
VANCOUVER HARBOUR,2019-09-16 20:56,2.0840
VANCOUVER HARBOUR,2019-09-16 20:57,2.0910
VANCOUVER HARBOUR,2019-09-16 20:58,2.0860
VANCOUVER HARBOUR,2019-09-16 20:59,2.0850
VANCOUVER HARBOUR,2019-09-16 21:00,2.0840
VANCOUVER HARBOUR,2019-09-16 21:01,2.0840
VANCOUVER HARBOUR,2019-09-16 21:02,2.0840
VANCOUVER HARBOUR,2019-09-16 21:03,2.0840
VANCOUVER HARBOUR,2019-09-16 21:04,2.0850
VANCOUVER HARBOUR,2019-09-16 21:05,2.0870
VANCOUVER HARBOUR,2019-09-16 21:06,2.0870
VANCOUVER HARBOUR,2019-09-16 21:07,2.0850
VANCOUVER HARBOUR,2019-09-16 21:08,2.0930
VANCOUVER HARBOUR,2019-09-16 21:09,2.0960
VANCOUVER HARBOUR,2019-09-16 21:10,2.0960
VANCOUVER HARBOUR,2019-09-16 21:11,2.0890
VANCOUVER HARBOUR,2019-09-16 21:12,2.0970
VANCOUVER HARBOUR,2019-09-16 21:13,2.0820
VANCOUVER HARBOUR,2019-09-16 21:14,2.1020
VANCOUVER HARBOUR,2019-09-16 21:15,2.10
VANCOUVER HARBOUR,2019-09-16 21:16,2.0980
VANCOUVER HARBOUR,2019-09-16 21:17,2.0990
VANCOUVER HARBOUR,2019-09-16 21:18,2.1020
VANCOUVER HARBOUR,2019-09-16 21:19,2.1060
VANCOUVER HARBOUR,2019-09-16 21:20,2.1080
VANCOUVER HARBOUR,2019-09-16 21:21,2.1130
VANCOUVER HARBOUR,2019-09-16 21:22,2.1130
VANCOUVER HARBOUR,2019-09-16 21:23,2.1190
VANCOUVER HARBOUR,2019-09-16 21:24,2.12
VANCOUVER HARBOUR,2019-09-16 21:25,2.1180
VANCOUVER HARBOUR,2019-09-16 21:26,2.1240
VANCOUVER HARBOUR,2019-09-16 21:27,2.1240
VANCOUVER HARBOUR,2019-09-16 21:28,2.1290
VANCOUVER HARBOUR,2019-09-16 21:29,2.1250
VANCOUVER HARBOUR,2019-09-16 21:30,2.1420
VANCOUVER HARBOUR,2019-09-16 21:31,2.1410
VANCOUVER HARBOUR,2019-09-16 21:32,2.1460
VANCOUVER HARBOUR,2019-09-16 21:33,2.1490
VANCOUVER HARBOUR,2019-09-16 21:34,2.1550
VANCOUVER HARBOUR,2019-09-16 21:35,2.1550
VANCOUVER HARBOUR,2019-09-16 21:36,2.1650
VANCOUVER HARBOUR,2019-09-16 21:37,2.1650
VANCOUVER HARBOUR,2019-09-16 21:38,2.17
VANCOUVER HARBOUR,2019-09-16 21:39,2.1660
VANCOUVER HARBOUR,2019-09-16 21:40,2.1760
VANCOUVER HARBOUR,2019-09-16 21:41,2.1810
VANCOUVER HARBOUR,2019-09-16 21:42,2.1830
VANCOUVER HARBOUR,2019-09-16 21:43,2.1830
VANCOUVER HARBOUR,2019-09-16 21:44,2.19
VANCOUVER HARBOUR,2019-09-16 21:45,2.1940
VANCOUVER HARBOUR,2019-09-16 21:46,2.2030
VANCOUVER HARBOUR,2019-09-16 21:47,2.2080
VANCOUVER HARBOUR,2019-09-16 21:48,2.2160
VANCOUVER HARBOUR,2019-09-16 21:49,2.2180
VANCOUVER HARBOUR,2019-09-16 21:50,2.2250
VANCOUVER HARBOUR,2019-09-16 21:51,2.2330
VANCOUVER HARBOUR,2019-09-16 21:52,2.24
VANCOUVER HARBOUR,2019-09-16 21:53,2.2460
VANCOUVER HARBOUR,2019-09-16 21:54,2.25
VANCOUVER HARBOUR,2019-09-16 21:55,2.2580
VANCOUVER HARBOUR,2019-09-16 21:56,2.2610
VANCOUVER HARBOUR,2019-09-16 21:57,2.27
VANCOUVER HARBOUR,2019-09-16 21:58,2.2750
VANCOUVER HARBOUR,2019-09-16 21:59,2.28
VANCOUVER HARBOUR,2019-09-16 22:00,2.2910
VANCOUVER HARBOUR,2019-09-16 22:01,2.3010
VANCOUVER HARBOUR,2019-09-16 22:02,2.31
VANCOUVER HARBOUR,2019-09-16 22:03,2.3130
VANCOUVER HARBOUR,2019-09-16 22:04,2.3140
VANCOUVER HARBOUR,2019-09-16 22:05,2.33
VANCOUVER HARBOUR,2019-09-16 22:06,2.3340
VANCOUVER HARBOUR,2019-09-16 22:07,2.3460
VANCOUVER HARBOUR,2019-09-16 22:08,2.3390
VANCOUVER HARBOUR,2019-09-16 22:09,2.3580
VANCOUVER HARBOUR,2019-09-16 22:10,2.3680
VANCOUVER HARBOUR,2019-09-16 22:11,2.3780
VANCOUVER HARBOUR,2019-09-16 22:12,2.3750
VANCOUVER HARBOUR,2019-09-16 22:13,2.38
VANCOUVER HARBOUR,2019-09-16 22:14,2.3950
VANCOUVER HARBOUR,2019-09-16 22:15,2.4150
VANCOUVER HARBOUR,2019-09-16 22:16,2.4190
VANCOUVER HARBOUR,2019-09-16 22:17,2.4180
VANCOUVER HARBOUR,2019-09-16 22:18,2.4250
VANCOUVER HARBOUR,2019-09-16 22:19,2.4380
VANCOUVER HARBOUR,2019-09-16 22:20,2.4510
VANCOUVER HARBOUR,2019-09-16 22:21,2.4580
VANCOUVER HARBOUR,2019-09-16 22:22,2.4550
VANCOUVER HARBOUR,2019-09-16 22:23,2.4670
VANCOUVER HARBOUR,2019-09-16 22:24,2.48
VANCOUVER HARBOUR,2019-09-16 22:25,2.4840
VANCOUVER HARBOUR,2019-09-16 22:26,2.4880
VANCOUVER HARBOUR,2019-09-16 22:27,2.5040
VANCOUVER HARBOUR,2019-09-16 22:28,2.5060
VANCOUVER HARBOUR,2019-09-16 22:29,2.5060
VANCOUVER HARBOUR,2019-09-16 22:30,2.5230
VANCOUVER HARBOUR,2019-09-16 22:31,2.5310
VANCOUVER HARBOUR,2019-09-16 22:32,2.5360
VANCOUVER HARBOUR,2019-09-16 22:33,2.5390
VANCOUVER HARBOUR,2019-09-16 22:34,2.5520
VANCOUVER HARBOUR,2019-09-16 22:35,2.57
VANCOUVER HARBOUR,2019-09-16 22:36,2.5780
VANCOUVER HARBOUR,2019-09-16 22:37,2.5840
VANCOUVER HARBOUR,2019-09-16 22:38,2.5820
VANCOUVER HARBOUR,2019-09-16 22:39,2.5840
VANCOUVER HARBOUR,2019-09-16 22:40,2.6040
VANCOUVER HARBOUR,2019-09-16 22:41,2.6080
VANCOUVER HARBOUR,2019-09-16 22:42,2.6220
VANCOUVER HARBOUR,2019-09-16 22:43,2.6190
VANCOUVER HARBOUR,2019-09-16 22:44,2.6370
VANCOUVER HARBOUR,2019-09-16 22:45,2.6430
VANCOUVER HARBOUR,2019-09-16 22:46,2.6440
VANCOUVER HARBOUR,2019-09-16 22:47,2.6610
VANCOUVER HARBOUR,2019-09-16 22:48,2.6680
VANCOUVER HARBOUR,2019-09-16 22:49,2.6720
VANCOUVER HARBOUR,2019-09-16 22:50,2.6740
VANCOUVER HARBOUR,2019-09-16 22:51,2.6810
VANCOUVER HARBOUR,2019-09-16 22:52,2.6930
VANCOUVER HARBOUR,2019-09-16 22:53,2.70
VANCOUVER HARBOUR,2019-09-16 22:54,2.7050
VANCOUVER HARBOUR,2019-09-16 22:55,2.7190
VANCOUVER HARBOUR,2019-09-16 22:56,2.7280
VANCOUVER HARBOUR,2019-09-16 22:57,2.7350
VANCOUVER HARBOUR,2019-09-16 22:58,2.74
VANCOUVER HARBOUR,2019-09-16 22:59,2.7330
VANCOUVER HARBOUR,2019-09-16 23:00,2.7590
VANCOUVER HARBOUR,2019-09-16 23:01,2.7760
VANCOUVER HARBOUR,2019-09-16 23:02,2.7830
VANCOUVER HARBOUR,2019-09-16 23:03,2.7850
VANCOUVER HARBOUR,2019-09-16 23:04,2.78
VANCOUVER HARBOUR,2019-09-16 23:05,2.8060
VANCOUVER HARBOUR,2019-09-16 23:06,2.8090
VANCOUVER HARBOUR,2019-09-16 23:07,2.8180
VANCOUVER HARBOUR,2019-09-16 23:08,2.8250
VANCOUVER HARBOUR,2019-09-16 23:09,2.83
VANCOUVER HARBOUR,2019-09-16 23:10,2.8410
VANCOUVER HARBOUR,2019-09-16 23:11,2.8530
VANCOUVER HARBOUR,2019-09-16 23:12,2.8650
VANCOUVER HARBOUR,2019-09-16 23:13,2.8630
VANCOUVER HARBOUR,2019-09-16 23:14,2.8650
VANCOUVER HARBOUR,2019-09-16 23:15,2.8770
VANCOUVER HARBOUR,2019-09-16 23:16,2.8930
VANCOUVER HARBOUR,2019-09-16 23:17,2.8960
VANCOUVER HARBOUR,2019-09-16 23:18,2.90
VANCOUVER HARBOUR,2019-09-16 23:19,2.9170
VANCOUVER HARBOUR,2019-09-16 23:20,2.9270
VANCOUVER HARBOUR,2019-09-16 23:21,2.9360
VANCOUVER HARBOUR,2019-09-16 23:22,2.9430
VANCOUVER HARBOUR,2019-09-16 23:23,2.95
VANCOUVER HARBOUR,2019-09-16 23:24,2.9550
VANCOUVER HARBOUR,2019-09-16 23:25,2.9710
VANCOUVER HARBOUR,2019-09-16 23:26,2.9690
VANCOUVER HARBOUR,2019-09-16 23:27,2.9770
VANCOUVER HARBOUR,2019-09-16 23:28,2.9840
VANCOUVER HARBOUR,2019-09-16 23:29,2.9990
VANCOUVER HARBOUR,2019-09-16 23:30,3.01
VANCOUVER HARBOUR,2019-09-16 23:31,3.0240
VANCOUVER HARBOUR,2019-09-16 23:32,3.0230
VANCOUVER HARBOUR,2019-09-16 23:33,3.0380
VANCOUVER HARBOUR,2019-09-16 23:34,3.0440
VANCOUVER HARBOUR,2019-09-16 23:35,3.05
VANCOUVER HARBOUR,2019-09-16 23:36,3.0580
VANCOUVER HARBOUR,2019-09-16 23:37,3.07
VANCOUVER HARBOUR,2019-09-16 23:38,3.0710
VANCOUVER HARBOUR,2019-09-16 23:39,3.0850
VANCOUVER HARBOUR,2019-09-16 23:40,3.0980
VANCOUVER HARBOUR,2019-09-16 23:41,3.1010
VANCOUVER HARBOUR,2019-09-16 23:42,3.1080
VANCOUVER HARBOUR,2019-09-16 23:43,3.1150
VANCOUVER HARBOUR,2019-09-16 23:44,3.1290
VANCOUVER HARBOUR,2019-09-16 23:45,3.13
VANCOUVER HARBOUR,2019-09-16 23:46,3.1420
VANCOUVER HARBOUR,2019-09-16 23:47,3.1430
VANCOUVER HARBOUR,2019-09-16 23:48,3.1530
VANCOUVER HARBOUR,2019-09-16 23:49,3.1630
VANCOUVER HARBOUR,2019-09-16 23:50,3.1790
VANCOUVER HARBOUR,2019-09-16 23:51,3.1810
VANCOUVER HARBOUR,2019-09-16 23:52,3.1890
VANCOUVER HARBOUR,2019-09-16 23:53,3.2010
VANCOUVER HARBOUR,2019-09-16 23:54,3.2120
VANCOUVER HARBOUR,2019-09-16 23:55,3.2220
VANCOUVER HARBOUR,2019-09-16 23:56,3.2310
VANCOUVER HARBOUR,2019-09-16 23:57,3.2350
VANCOUVER HARBOUR,2019-09-16 23:58,3.2450
VANCOUVER HARBOUR,2019-09-16 23:59,3.2490
VANCOUVER HARBOUR,2019-09-17 00:00,3.2590
VANCOUVER HARBOUR,2019-09-17 00:01,3.2590
VANCOUVER HARBOUR,2019-09-17 00:02,3.2690
VANCOUVER HARBOUR,2019-09-17 00:03,3.2830
VANCOUVER HARBOUR,2019-09-17 00:04,3.2990
VANCOUVER HARBOUR,2019-09-17 00:05,3.3060
VANCOUVER HARBOUR,2019-09-17 00:06,3.3110
VANCOUVER HARBOUR,2019-09-17 00:07,3.3230
VANCOUVER HARBOUR,2019-09-17 00:08,3.32
VANCOUVER HARBOUR,2019-09-17 00:09,3.3320
VANCOUVER HARBOUR,2019-09-17 00:10,3.3440
VANCOUVER HARBOUR,2019-09-17 00:11,3.3520
VANCOUVER HARBOUR,2019-09-17 00:12,3.3630
VANCOUVER HARBOUR,2019-09-17 00:13,3.3720
VANCOUVER HARBOUR,2019-09-17 00:14,3.3820
VANCOUVER HARBOUR,2019-09-17 00:15,3.3940
VANCOUVER HARBOUR,2019-09-17 00:16,3.4010
VANCOUVER HARBOUR,2019-09-17 00:17,3.41
VANCOUVER HARBOUR,2019-09-17 00:18,3.4150
VANCOUVER HARBOUR,2019-09-17 00:19,3.4310
VANCOUVER HARBOUR,2019-09-17 00:20,3.4360
VANCOUVER HARBOUR,2019-09-17 00:21,3.4430
VANCOUVER HARBOUR,2019-09-17 00:22,3.4480
VANCOUVER HARBOUR,2019-09-17 00:23,3.4640
VANCOUVER HARBOUR,2019-09-17 00:24,3.4760
VANCOUVER HARBOUR,2019-09-17 00:25,3.4830
VANCOUVER HARBOUR,2019-09-17 00:26,3.4930
VANCOUVER HARBOUR,2019-09-17 00:27,3.4980
VANCOUVER HARBOUR,2019-09-17 00:28,3.5120
VANCOUVER HARBOUR,2019-09-17 00:29,3.5230
VANCOUVER HARBOUR,2019-09-17 00:30,3.5350
VANCOUVER HARBOUR,2019-09-17 00:31,3.5440
VANCOUVER HARBOUR,2019-09-17 00:32,3.55
VANCOUVER HARBOUR,2019-09-17 00:33,3.5540
VANCOUVER HARBOUR,2019-09-17 00:34,3.5620
VANCOUVER HARBOUR,2019-09-17 00:35,3.5820
VANCOUVER HARBOUR,2019-09-17 00:36,3.58
VANCOUVER HARBOUR,2019-09-17 00:37,3.5940
VANCOUVER HARBOUR,2019-09-17 00:38,3.6060
VANCOUVER HARBOUR,2019-09-17 00:39,3.6150
VANCOUVER HARBOUR,2019-09-17 00:40,3.6270
VANCOUVER HARBOUR,2019-09-17 00:41,3.63
VANCOUVER HARBOUR,2019-09-17 00:42,3.6580
VANCOUVER HARBOUR,2019-09-17 00:43,3.6580
VANCOUVER HARBOUR,2019-09-17 00:44,3.66
VANCOUVER HARBOUR,2019-09-17 00:45,3.6720
VANCOUVER HARBOUR,2019-09-17 00:46,3.6830
VANCOUVER HARBOUR,2019-09-17 00:47,3.6980
VANCOUVER HARBOUR,2019-09-17 00:48,3.6980
VANCOUVER HARBOUR,2019-09-17 00:49,3.7050
VANCOUVER HARBOUR,2019-09-17 00:50,3.71
VANCOUVER HARBOUR,2019-09-17 00:51,3.7220
VANCOUVER HARBOUR,2019-09-17 00:52,3.7290
VANCOUVER HARBOUR,2019-09-17 00:53,3.7420
VANCOUVER HARBOUR,2019-09-17 00:54,3.75
VANCOUVER HARBOUR,2019-09-17 00:55,3.7540
VANCOUVER HARBOUR,2019-09-17 00:56,3.7610
VANCOUVER HARBOUR,2019-09-17 00:57,3.7780
VANCOUVER HARBOUR,2019-09-17 00:58,3.7880
VANCOUVER HARBOUR,2019-09-17 00:59,3.7870
VANCOUVER HARBOUR,2019-09-17 01:00,3.7950
VANCOUVER HARBOUR,2019-09-17 01:01,3.8040
VANCOUVER HARBOUR,2019-09-17 01:02,3.8040
VANCOUVER HARBOUR,2019-09-17 01:03,3.79
VANCOUVER HARBOUR,2019-09-17 01:04,3.8210
VANCOUVER HARBOUR,2019-09-17 01:05,3.8270
VANCOUVER HARBOUR,2019-09-17 01:06,3.8390
VANCOUVER HARBOUR,2019-09-17 01:07,3.8440
VANCOUVER HARBOUR,2019-09-17 01:08,3.8560
VANCOUVER HARBOUR,2019-09-17 01:09,3.8590
VANCOUVER HARBOUR,2019-09-17 01:10,3.8720
VANCOUVER HARBOUR,2019-09-17 01:11,3.8780
VANCOUVER HARBOUR,2019-09-17 01:12,3.8930
VANCOUVER HARBOUR,2019-09-17 01:13,3.9080
VANCOUVER HARBOUR,2019-09-17 01:14,3.9060
VANCOUVER HARBOUR,2019-09-17 01:15,3.9120
VANCOUVER HARBOUR,2019-09-17 01:16,3.9220
VANCOUVER HARBOUR,2019-09-17 01:17,3.9290
VANCOUVER HARBOUR,2019-09-17 01:18,3.9290
VANCOUVER HARBOUR,2019-09-17 01:19,3.9440
VANCOUVER HARBOUR,2019-09-17 01:20,3.95
VANCOUVER HARBOUR,2019-09-17 01:21,3.9640
VANCOUVER HARBOUR,2019-09-17 01:22,3.9760
VANCOUVER HARBOUR,2019-09-17 01:23,3.9770
VANCOUVER HARBOUR,2019-09-17 01:24,3.9840
VANCOUVER HARBOUR,2019-09-17 01:25,3.9810
VANCOUVER HARBOUR,2019-09-17 01:26,3.9950
VANCOUVER HARBOUR,2019-09-17 01:27,3.9930
VANCOUVER HARBOUR,2019-09-17 01:28,4.0090
VANCOUVER HARBOUR,2019-09-17 01:29,4.01
VANCOUVER HARBOUR,2019-09-17 01:30,4.0230
VANCOUVER HARBOUR,2019-09-17 01:31,4.0360
VANCOUVER HARBOUR,2019-09-17 01:32,4.04
VANCOUVER HARBOUR,2019-09-17 01:33,4.0380
VANCOUVER HARBOUR,2019-09-17 01:34,4.0540
VANCOUVER HARBOUR,2019-09-17 01:35,4.0610
VANCOUVER HARBOUR,2019-09-17 01:36,4.0630
VANCOUVER HARBOUR,2019-09-17 01:37,4.0690
VANCOUVER HARBOUR,2019-09-17 01:38,4.0760
VANCOUVER HARBOUR,2019-09-17 01:39,4.0850
VANCOUVER HARBOUR,2019-09-17 01:40,4.0840
VANCOUVER HARBOUR,2019-09-17 01:41,4.0940
VANCOUVER HARBOUR,2019-09-17 01:42,4.1080
VANCOUVER HARBOUR,2019-09-17 01:43,4.1080
VANCOUVER HARBOUR,2019-09-17 01:44,4.1010
VANCOUVER HARBOUR,2019-09-17 01:45,4.1280
VANCOUVER HARBOUR,2019-09-17 01:46,4.1340
VANCOUVER HARBOUR,2019-09-17 01:47,4.1390
VANCOUVER HARBOUR,2019-09-17 01:48,4.1420
VANCOUVER HARBOUR,2019-09-17 01:49,4.1460
VANCOUVER HARBOUR,2019-09-17 01:50,4.1610
VANCOUVER HARBOUR,2019-09-17 01:51,4.16
VANCOUVER HARBOUR,2019-09-17 01:52,4.1630
VANCOUVER HARBOUR,2019-09-17 01:53,4.1720
VANCOUVER HARBOUR,2019-09-17 01:54,4.1790
VANCOUVER HARBOUR,2019-09-17 01:55,4.1910
VANCOUVER HARBOUR,2019-09-17 01:56,4.1940
VANCOUVER HARBOUR,2019-09-17 01:57,4.1980
VANCOUVER HARBOUR,2019-09-17 01:58,4.2080
VANCOUVER HARBOUR,2019-09-17 01:59,4.2120
VANCOUVER HARBOUR,2019-09-17 02:00,4.2190
VANCOUVER HARBOUR,2019-09-17 02:01,4.2340
VANCOUVER HARBOUR,2019-09-17 02:02,4.2080
VANCOUVER HARBOUR,2019-09-17 02:03,4.2420
VANCOUVER HARBOUR,2019-09-17 02:04,4.2430
VANCOUVER HARBOUR,2019-09-17 02:05,4.2480
VANCOUVER HARBOUR,2019-09-17 02:06,4.2550
VANCOUVER HARBOUR,2019-09-17 02:07,4.26
VANCOUVER HARBOUR,2019-09-17 02:08,4.2690
VANCOUVER HARBOUR,2019-09-17 02:09,4.2670
VANCOUVER HARBOUR,2019-09-17 02:10,4.2710
VANCOUVER HARBOUR,2019-09-17 02:11,4.2740
VANCOUVER HARBOUR,2019-09-17 02:12,4.2810
VANCOUVER HARBOUR,2019-09-17 02:13,4.2830
VANCOUVER HARBOUR,2019-09-17 02:14,4.2880
VANCOUVER HARBOUR,2019-09-17 02:15,4.2940
VANCOUVER HARBOUR,2019-09-17 02:16,4.2940
VANCOUVER HARBOUR,2019-09-17 02:17,4.2930
VANCOUVER HARBOUR,2019-09-17 02:18,4.30
VANCOUVER HARBOUR,2019-09-17 02:19,4.3040
VANCOUVER HARBOUR,2019-09-17 02:20,4.3060
VANCOUVER HARBOUR,2019-09-17 02:21,4.3110
VANCOUVER HARBOUR,2019-09-17 02:22,4.3130
VANCOUVER HARBOUR,2019-09-17 02:23,4.3190
VANCOUVER HARBOUR,2019-09-17 02:24,4.3160
VANCOUVER HARBOUR,2019-09-17 02:25,4.3210
VANCOUVER HARBOUR,2019-09-17 02:26,4.32
VANCOUVER HARBOUR,2019-09-17 02:27,4.33
VANCOUVER HARBOUR,2019-09-17 02:28,4.3270
VANCOUVER HARBOUR,2019-09-17 02:29,4.3260
VANCOUVER HARBOUR,2019-09-17 02:30,4.3330
VANCOUVER HARBOUR,2019-09-17 02:31,4.3450
VANCOUVER HARBOUR,2019-09-17 02:32,4.3390
VANCOUVER HARBOUR,2019-09-17 02:33,4.3420
VANCOUVER HARBOUR,2019-09-17 02:34,4.3460
VANCOUVER HARBOUR,2019-09-17 02:35,4.3510
VANCOUVER HARBOUR,2019-09-17 02:36,4.3560
VANCOUVER HARBOUR,2019-09-17 02:37,4.3560
VANCOUVER HARBOUR,2019-09-17 02:38,4.3610
VANCOUVER HARBOUR,2019-09-17 02:39,4.3560
VANCOUVER HARBOUR,2019-09-17 02:40,4.3630
VANCOUVER HARBOUR,2019-09-17 02:41,4.3630
VANCOUVER HARBOUR,2019-09-17 02:42,4.3630
VANCOUVER HARBOUR,2019-09-17 02:43,4.3680
VANCOUVER HARBOUR,2019-09-17 02:44,4.3610
VANCOUVER HARBOUR,2019-09-17 02:45,4.37
VANCOUVER HARBOUR,2019-09-17 02:46,4.3790
VANCOUVER HARBOUR,2019-09-17 02:47,4.3750
VANCOUVER HARBOUR,2019-09-17 02:48,4.3790
VANCOUVER HARBOUR,2019-09-17 02:49,4.3790
VANCOUVER HARBOUR,2019-09-17 02:50,4.3850
VANCOUVER HARBOUR,2019-09-17 02:51,4.3820
VANCOUVER HARBOUR,2019-09-17 02:52,4.3890
VANCOUVER HARBOUR,2019-09-17 02:53,4.3920
VANCOUVER HARBOUR,2019-09-17 02:54,4.3920
VANCOUVER HARBOUR,2019-09-17 02:55,4.3960
VANCOUVER HARBOUR,2019-09-17 02:56,4.3920
VANCOUVER HARBOUR,2019-09-17 02:57,4.3960
VANCOUVER HARBOUR,2019-09-17 02:58,4.3930
VANCOUVER HARBOUR,2019-09-17 02:59,4.3930
VANCOUVER HARBOUR,2019-09-17 03:00,4.3960
VANCOUVER HARBOUR,2019-09-17 03:01,4.3980
VANCOUVER HARBOUR,2019-09-17 03:02,4.4060
VANCOUVER HARBOUR,2019-09-17 03:03,4.4050
VANCOUVER HARBOUR,2019-09-17 03:04,4.4010
VANCOUVER HARBOUR,2019-09-17 03:05,4.3960
VANCOUVER HARBOUR,2019-09-17 03:06,4.4030
VANCOUVER HARBOUR,2019-09-17 03:07,4.3960
VANCOUVER HARBOUR,2019-09-17 03:08,4.4010
VANCOUVER HARBOUR,2019-09-17 03:09,4.4030
VANCOUVER HARBOUR,2019-09-17 03:10,4.4010
VANCOUVER HARBOUR,2019-09-17 03:11,4.4030
VANCOUVER HARBOUR,2019-09-17 03:12,4.3980
VANCOUVER HARBOUR,2019-09-17 03:13,4.3940
VANCOUVER HARBOUR,2019-09-17 03:14,4.3850
VANCOUVER HARBOUR,2019-09-17 03:15,4.3860
VANCOUVER HARBOUR,2019-09-17 03:16,4.38
VANCOUVER HARBOUR,2019-09-17 03:17,4.3820
VANCOUVER HARBOUR,2019-09-17 03:18,4.3850
VANCOUVER HARBOUR,2019-09-17 03:19,4.3820
VANCOUVER HARBOUR,2019-09-17 03:20,4.3750
VANCOUVER HARBOUR,2019-09-17 03:21,4.3790
VANCOUVER HARBOUR,2019-09-17 03:22,4.3730
VANCOUVER HARBOUR,2019-09-17 03:23,4.3630
VANCOUVER HARBOUR,2019-09-17 03:24,4.3610
VANCOUVER HARBOUR,2019-09-17 03:25,4.3590
VANCOUVER HARBOUR,2019-09-17 03:26,4.3520
VANCOUVER HARBOUR,2019-09-17 03:27,4.3520
VANCOUVER HARBOUR,2019-09-17 03:28,4.3490
VANCOUVER HARBOUR,2019-09-17 03:29,4.3470
VANCOUVER HARBOUR,2019-09-17 03:30,4.3390
VANCOUVER HARBOUR,2019-09-17 03:31,4.3460
VANCOUVER HARBOUR,2019-09-17 03:32,4.3390
VANCOUVER HARBOUR,2019-09-17 03:33,4.3420
VANCOUVER HARBOUR,2019-09-17 03:34,4.3370
VANCOUVER HARBOUR,2019-09-17 03:35,4.33
VANCOUVER HARBOUR,2019-09-17 03:36,4.3330
VANCOUVER HARBOUR,2019-09-17 03:37,4.3260
VANCOUVER HARBOUR,2019-09-17 03:38,4.32
VANCOUVER HARBOUR,2019-09-17 03:39,4.32
VANCOUVER HARBOUR,2019-09-17 03:40,4.3110
VANCOUVER HARBOUR,2019-09-17 03:41,4.3110
VANCOUVER HARBOUR,2019-09-17 03:42,4.3090
VANCOUVER HARBOUR,2019-09-17 03:43,4.3130
VANCOUVER HARBOUR,2019-09-17 03:44,4.3060
VANCOUVER HARBOUR,2019-09-17 03:45,4.2930
VANCOUVER HARBOUR,2019-09-17 03:46,4.2930
VANCOUVER HARBOUR,2019-09-17 03:47,4.2830
VANCOUVER HARBOUR,2019-09-17 03:48,4.28
VANCOUVER HARBOUR,2019-09-17 03:49,4.2880
VANCOUVER HARBOUR,2019-09-17 03:50,4.2870
VANCOUVER HARBOUR,2019-09-17 03:51,4.2930
VANCOUVER HARBOUR,2019-09-17 03:52,4.2710
VANCOUVER HARBOUR,2019-09-17 03:53,4.2570
VANCOUVER HARBOUR,2019-09-17 03:54,4.2590
VANCOUVER HARBOUR,2019-09-17 03:55,4.2550
VANCOUVER HARBOUR,2019-09-17 03:56,4.25
VANCOUVER HARBOUR,2019-09-17 03:57,4.2450
VANCOUVER HARBOUR,2019-09-17 03:58,4.2480
VANCOUVER HARBOUR,2019-09-17 03:59,4.2450
VANCOUVER HARBOUR,2019-09-17 04:00,4.2280
VANCOUVER HARBOUR,2019-09-17 04:01,4.2380
VANCOUVER HARBOUR,2019-09-17 04:02,4.2340
VANCOUVER HARBOUR,2019-09-17 04:03,4.2190
VANCOUVER HARBOUR,2019-09-17 04:04,4.2080
VANCOUVER HARBOUR,2019-09-17 04:05,4.2050
VANCOUVER HARBOUR,2019-09-17 04:06,4.1980
VANCOUVER HARBOUR,2019-09-17 04:07,4.1910
VANCOUVER HARBOUR,2019-09-17 04:08,4.2010
VANCOUVER HARBOUR,2019-09-17 04:09,4.1890
